"ticker","name","exchange","industry_raw","industry_key","fetched_at","source"
"1101.TW","臺灣水泥股份有限公司","TWSE","01","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1102.TW","亞洲水泥股份有限公司","TWSE","01","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1103.TW","嘉新水泥股份有限公司","TWSE","01","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1104.TW","環球水泥股份有限公司","TWSE","01","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1108.TW","幸福水泥股份有限公司","TWSE","01","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1109.TW","信大水泥股份有限公司","TWSE","01","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1110.TW","東南水泥股份有限公司","TWSE","01","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1201.TW","味全食品工業股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1203.TW","味王股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1210.TW","大成長城企業股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1213.TW","大西洋飲料股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1215.TW","台灣卜蜂企業股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1216.TW","統一企業股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1217.TW","愛之味股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1218.TW","泰山企業股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1219.TW","福壽實業股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1220.TW","台榮產業股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1225.TW","福懋油脂股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1227.TW","佳格食品股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1229.TW","聯華實業控股股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1231.TW","聯華食品工業股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1232.TW","大統益股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1233.TW","天仁茶業股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1234.TW","黑松股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1235.TW","興泰實業股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1236.TW","宏亞食品股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1256.TW","鮮活控股股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1301.TW","台灣塑膠工業股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1303.TW","南亞塑膠工業股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1304.TW","台灣聚合化學品股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1305.TW","華夏海灣塑膠股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1307.TW","三芳化學工業股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1308.TW","亞洲聚合股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1309.TW","台達化學工業股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1310.TW","台灣苯乙烯工業股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1312.TW","國喬石油化學股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1313.TW","聯成化學科技股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1314.TW","中國石油化學工業開發(股)公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1315.TW","達新工業股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1316.TW","上曜建設開發股份有限公司","TWSE","14","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1319.TW","東陽實業廠股份有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1321.TW","大洋塑膠工業股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1323.TW","永裕塑膠工業股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1324.TW","地球綜合工業股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1325.TW","恒大股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1326.TW","台灣化學纖維股份有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1337.TW","亞洲塑膠再生資源控股有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1338.TW","廣華控股有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1339.TW","昭輝實業股份有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1340.TW","勝悅新材料有限公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1341.TW","富林塑膠工業(開曼)控股(股)公司","TWSE","03","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1342.TW","八貫企業股份有限公司","TWSE","20","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1402.TW","遠東新世紀股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1409.TW","新光合成纖維股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1410.TW","南洋染整股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1413.TW","宏洲纖維工業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1414.TW","東和紡織股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1416.TW","廣豐實業股份有限公司","TWSE","20","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1417.TW","嘉裕股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1418.TW","東華龍股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1419.TW","新光紡織股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1423.TW","利華羊毛工業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1432.TW","大魯閣實業股份有限公司","TWSE","37","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1434.TW","福懋興業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1435.TW","中福國際(股)公司","TWSE","20","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1436.TW","華友聯開發股份有限公司","TWSE","14","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1437.TW","勤益投資控股股份有限公司","TWSE","20","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1438.TW","三地開發地產股份有限公司","TWSE","14","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1439.TW","雋揚國際股份有限公司","TWSE","14","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1440.TW","臺南紡織股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1441.TW","大東紡織股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1442.TW","名軒開發股份有限公司","TWSE","14","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1443.TW","立益物流開發股份有限公司","TWSE","20","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1444.TW","力麗企業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1445.TW","大宇紡織股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1446.TW","宏和精密紡織股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1447.TW","力鵬企業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1449.TW","佳和實業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1451.TW","年興紡織股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1452.TW","宏益纖維工業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1453.TW","大將開發股份有限公司","TWSE","14","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1454.TW","台灣富綢纖維股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1455.TW","集盛實業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1456.TW","怡華實業股份有限公司","TWSE","14","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1457.TW","宜進實業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1459.TW","聯發紡織纖維股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1460.TW","宏遠興業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1463.TW","強盛新投資控股股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1464.TW","得力實業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1465.TW","偉全實業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1466.TW","聚隆纖維股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1467.TW","南緯實業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1468.TW","昶和纖維興業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1470.TW","大統新創股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1471.TW","首利實業股份有限公司","TWSE","28","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1472.TW","三洋實業股份有限公司","TWSE","14","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1473.TW","台南企業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1474.TW","弘裕企業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1475.TW","台灣業旺股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1476.TW","儒鴻企業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1477.TW","聚陽實業股份有限公司","TWSE","04","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1503.TW","士林電機廠股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1504.TW","東元電機股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1506.TW","正道工業股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1512.TW","瑞利企業股份有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1513.TW","中興電工機械股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1514.TW","亞力電機股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1515.TW","力山工業股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1516.TW","川飛能源股份有限公司","TWSE","20","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1517.TW","利奇機械工業股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1519.TW","華城電機股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1521.TW","大億交通工業製造股份有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1522.TW","堤維西交通工業股份有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1524.TW","耿鼎企業股份有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1525.TW","江申工業股份有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1526.TW","日馳企業股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1527.TW","鑽全實業股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1528.TW","恩德科技股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1529.TW","樂事綠能科技股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1530.TW","亞崴機電股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1531.TW","高林股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1532.TW","勤美股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1533.TW","車王電子股份有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1535.TW","中宇環保工程股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1536.TW","和大工業股份有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1537.TW","廣隆光電科技股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1538.TW","正峰工業股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1539.TW","巨庭機械股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1540.TW","喬福機械工業股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1541.TW","錩泰工業股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1558.TW","伸興工業股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1560.TW","中國砂輪企業股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1563.TW","巧新科技工業股份有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1568.TW","倉佑實業股份有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1582.TW","信錦企業股份有限公司","TWSE","28","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1583.TW","程泰機械股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1587.TW","吉茂精密股份有限公司","TWSE","12","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1589.TW","永冠能源科技集團有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1590.TW","亞德客國際集團","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1597.TW","直得科技股份有限公司","TWSE","05","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1598.TW","岱宇國際股份有限公司","TWSE","37","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1603.TW","中華電線電纜股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1604.TW","聲寶股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1605.TW","華新麗華股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1608.TW","華榮電線電纜股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1609.TW","大亞電線電纜股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1611.TW","中國電器股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1612.TW","宏泰電工股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1614.TW","台灣三洋電機股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1615.TW","大山電線電纜股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1616.TW","億泰電線電纜股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1617.TW","榮星電線工業股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1618.TW","合機電線電纜股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1623.TW","大東電業廠股份有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1626.TW","艾美特(開曼)國際有限公司","TWSE","06","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1702.TW","南僑投資控股股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1707.TW","葡萄王生技股份有限公司","TWSE","22","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1708.TW","東南實業股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1709.TW","和益化學工業股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1710.TW","東聯化學股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1711.TW","臺灣永光化學工業股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1712.TW","興農股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1713.TW","國泰化工廠股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1714.TW","和桐化學股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1717.TW","長興材料工業股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1718.TW","中國人造纖維股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1720.TW","生達化學製藥股份有限公司","TWSE","22","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1721.TW","國慶科技股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1722.TW","台灣肥料股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1723.TW","中鋼碳素化學股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1725.TW","元禎企業股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1726.TW","永記造漆工業股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1727.TW","臺灣中華化學工業股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1730.TW","花仙子企業股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1731.TW","美吾華股份有限公司","TWSE","22","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1732.TW","毛寶股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1733.TW","五鼎生物技術股份有限公司","TWSE","22","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1734.TW","杏輝藥品工業股份有限公司","TWSE","22","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1735.TW","日勝化工股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1736.TW","喬山健康科技股份有限公司","TWSE","37","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1737.TW","臺鹽實業股份有限公司","TWSE","02","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1752.TW","南光化學製藥股份有限公司","TWSE","22","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1760.TW","寶齡富錦生技股份有限公司","TWSE","22","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1762.TW","中化合成生技股份有限公司","TWSE","22","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1773.TW","勝一化工股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1776.TW","展宇科技材料股份有限公司","TWSE","21","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1783.TW","和康生物科技股份有限公司","TWSE","22","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1786.TW","科妍生物科技股份有限公司","TWSE","22","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1789.TW","台灣神隆股份有限公司","TWSE","22","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1795.TW","美時化學製藥股份有限公司","TWSE","22","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1802.TW","台灣玻璃工業股份有限公司","TWSE","08","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1805.TW","寶徠建設股份有限公司","TWSE","14","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1806.TW","冠軍建材股份有限公司","TWSE","08","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1808.TW","潤隆建設股份有限公司","TWSE","14","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1809.TW","中國製釉股份有限公司","TWSE","08","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1810.TW","和成欣業股份有限公司","TWSE","08","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1817.TW","凱撒衛浴股份有限公司","TWSE","08","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1903.TW","士林紙業股份有限公司","TWSE","09","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1904.TW","正隆股份有限公司","TWSE","09","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1905.TW","中華紙漿股份有限公司","TWSE","09","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1906.TW","寶隆國際股份有限公司","TWSE","09","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1907.TW","永豐餘投資控股股份有限公司","TWSE","09","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"1909.TW","榮成紙業股份有限公司","TWSE","09","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2002.TW","中國鋼鐵股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2006.TW","東和鋼鐵企業股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2007.TW","燁興企業股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2008.TW","高興昌鋼鐵股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2009.TW","第一伸銅科技股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2010.TW","春源鋼鐵工業股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2012.TW","春雨工廠股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2013.TW","中國鋼鐵結構股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2014.TW","中鴻鋼鐵股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2015.TW","豐興鋼鐵股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2017.TW","官田鋼鐵股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2020.TW","美亞鋼管廠股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2022.TW","聚亨企業股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2023.TW","燁輝企業股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2024.TW","志聯工業股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2025.TW","千興不銹鋼(股)公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
"2027.TW","大成不銹鋼工業股份有限公司","TWSE","10","lab.Unmapped","2026-09-10T13:32:24Z","twse_tpex_openapi"
